Row.names	sample	platform	primer	sample_name	sample_nr	GS_name	source	barcode	name	workflow	db	Vregion	method	path	file.names	rep	filename	bamfile	project	mapq.filt	sample_ID	group	GS_version	Detection_threshold_ratio	Detection_threshold	statistic	value	Detection_threshold_percent	level
FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FO3_FR_ONT_20240807_bc12_pass.fastq_rel-abundance.tsv	PRMT_FO3_FR_ONT_20240807_bc12_pass.fastq_rel-abundance.tsv	3	PRMT_FO3_FR_ONT_20240807_bc12	NA	NA	NA	NA	4	D6323	0.01	7316.17107641055	True_positives	1	1%	Species
FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO1_FR_ONT_20240807_bc10	19	D6323	1e-04	42.3924	True_positives	1	0.01%	Species
FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO1_FR_ONT_20240807_bc10	19	D6323	0.001	423.924	True_positives	1	0.1%	Species
FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO1_FR_ONT_20240807_bc10	19	D6323	0.01	4239.24	True_positives	1	1%	Species
FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO2_FR_ONT_20240807_bc11	19	D6323	1e-04	56.583	True_positives	1	0.01%	Species
FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO2_FR_ONT_20240807_bc11	19	D6323	0.001	565.83	True_positives	1	0.1%	Species
FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO2_FR_ONT_20240807_bc11	19	D6323	0.01	5658.3	True_positives	1	1%	Species
FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO3_FR_ONT_20240807_bc12	19	D6323	1e-04	61.115	True_positives	1	0.01%	Species
FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO3_FR_ONT_20240807_bc12	19	D6323	0.001	611.15	True_positives	1	0.1%	Species
FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FO3_FR_ONT_20240807_bc12	19	D6323	0.01	6111.5	True_positives	1	1%	Species
FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO1_FR_ONT_20240807_bc10	45	D6323	1e-04	47.9447	True_positives	1	0.01%	Species
FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO1_FR_ONT_20240807_bc10	45	D6323	0.001	479.447	True_positives	1	0.1%	Species
FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO1_FR_ONT_20240807_bc10	45	D6323	0.01	4794.47	True_positives	1	1%	Species
FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO2_FR_ONT_20240807_bc11	45	D6323	1e-04	64.0574	True_positives	1	0.01%	Species
FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO2_FR_ONT_20240807_bc11	45	D6323	0.001	640.574	True_positives	1	0.1%	Species
FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO2_FR_ONT_20240807_bc11	45	D6323	0.01	6405.74	True_positives	1	1%	Species
FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO3_FR_ONT_20240807_bc12	45	D6323	1e-04	69.077	True_positives	1	0.01%	Species
FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO3_FR_ONT_20240807_bc12	45	D6323	0.001	690.77	True_positives	1	0.1%	Species
FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_FO3_FR_ONT_20240807_bc12	45	D6323	0.01	6907.7	True_positives	1	1%	Species
FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO1_FR_ONT_20240807_bc10	32	D6323	1e-04	50.8414	True_positives	1	0.01%	Species
FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO1_FR_ONT_20240807_bc10	32	D6323	0.001	508.414	True_positives	1	0.1%	Species
FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO1_FR_ONT_20240807_bc10	32	D6323	0.01	5084.14	True_positives	1	1%	Species
FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO2_FR_ONT_20240807_bc11	32	D6323	1e-04	67.9644	True_positives	1	0.01%	Species
FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO2_FR_ONT_20240807_bc11	32	D6323	0.001	679.644	True_positives	1	0.1%	Species
FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO2_FR_ONT_20240807_bc11	32	D6323	0.01	6796.44	True_positives	1	1%	Species
FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO3_FR_ONT_20240807_bc12	32	D6323	1e-04	73.2535	True_positives	1	0.01%	Species
FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO3_FR_ONT_20240807_bc12	32	D6323	0.001	732.535	True_positives	1	0.1%	Species
FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_FO3_FR_ONT_20240807_bc12	32	D6323	0.01	7325.35	True_positives	1	1%	Species
FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO1_FR_ONT_20240807_bc10	58	D6323	1e-04	52.0166587324444	True_positives	85	0.01%	Species
FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO1_FR_ONT_20240807_bc10	58	D6323	0.001	520.166587324444	True_positives	48	0.1%	Species
FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	ONT	ONT	ONT1	1	NA	FR	bc10	FO1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO1_FR_ONT_20240807_bc10_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO1_FR_ONT_20240807_bc10	58	D6323	0.01	5201.66587324444	True_positives	18	1%	Species
FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO2_FR_ONT_20240807_bc11	58	D6323	1e-04	69.5119674642877	True_positives	85	0.01%	Species
FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO2_FR_ONT_20240807_bc11	58	D6323	0.001	695.119674642877	True_positives	47	0.1%	Species
FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	ONT	ONT	ONT2	2	NA	FR	bc11	FO2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO2_FR_ONT_20240807_bc11_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO2_FR_ONT_20240807_bc11	58	D6323	0.01	6951.19674642877	True_positives	18	1%	Species
FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO3_FR_ONT_20240807_bc12	58	D6323	1e-04	75.0255479951755	True_positives	85	0.01%	Species
FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO3_FR_ONT_20240807_bc12	58	D6323	0.001	750.255479951755	True_positives	47	0.1%	Species
FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	ONT	ONT	ONT3	3	NA	FR	bc12	FO3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_FO3_FR_ONT_20240807_bc12_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_FO3_FR_ONT_20240807_bc12	58	D6323	0.01	7502.55479951755	True_positives	18	1%	Species
FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP1_FR_PB_20240807_bc40_pass.fastq_rel-abundance.tsv	PRMT_FP1_FR_PB_20240807_bc40_pass.fastq_rel-abundance.tsv	1	PRMT_FP1_FR_PB_20240807_bc40	NA	NA	NA	NA	5	D6323	1e-04	21.1098166818698	True_positives	1	0.01%	Species
FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP1_FR_PB_20240807_bc40_pass.fastq_rel-abundance.tsv	PRMT_FP1_FR_PB_20240807_bc40_pass.fastq_rel-abundance.tsv	1	PRMT_FP1_FR_PB_20240807_bc40	NA	NA	NA	NA	5	D6323	0.001	211.098166818698	True_positives	1	0.1%	Species
FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP1_FR_PB_20240807_bc40_pass.fastq_rel-abundance.tsv	PRMT_FP1_FR_PB_20240807_bc40_pass.fastq_rel-abundance.tsv	1	PRMT_FP1_FR_PB_20240807_bc40	NA	NA	NA	NA	5	D6323	0.01	2110.98166818698	True_positives	1	1%	Species
FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP2_FR_PB_20240807_bc41_pass.fastq_rel-abundance.tsv	PRMT_FP2_FR_PB_20240807_bc41_pass.fastq_rel-abundance.tsv	2	PRMT_FP2_FR_PB_20240807_bc41	NA	NA	NA	NA	5	D6323	1e-04	20.370093267233	True_positives	1	0.01%	Species
FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP2_FR_PB_20240807_bc41_pass.fastq_rel-abundance.tsv	PRMT_FP2_FR_PB_20240807_bc41_pass.fastq_rel-abundance.tsv	2	PRMT_FP2_FR_PB_20240807_bc41	NA	NA	NA	NA	5	D6323	0.001	203.70093267233	True_positives	1	0.1%	Species
FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP2_FR_PB_20240807_bc41_pass.fastq_rel-abundance.tsv	PRMT_FP2_FR_PB_20240807_bc41_pass.fastq_rel-abundance.tsv	2	PRMT_FP2_FR_PB_20240807_bc41	NA	NA	NA	NA	5	D6323	0.01	2037.0093267233	True_positives	1	1%	Species
FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP3_FR_PB_20240807_bc42_pass.fastq_rel-abundance.tsv	PRMT_FP3_FR_PB_20240807_bc42_pass.fastq_rel-abundance.tsv	3	PRMT_FP3_FR_PB_20240807_bc42	NA	NA	NA	NA	5	D6323	1e-04	21.2166291877023	True_positives	1	0.01%	Species
FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP3_FR_PB_20240807_bc42_pass.fastq_rel-abundance.tsv	PRMT_FP3_FR_PB_20240807_bc42_pass.fastq_rel-abundance.tsv	3	PRMT_FP3_FR_PB_20240807_bc42	NA	NA	NA	NA	5	D6323	0.001	212.166291877023	True_positives	1	0.1%	Species
FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_FP3_FR_PB_20240807_bc42_pass.fastq_rel-abundance.tsv	PRMT_FP3_FR_PB_20240807_bc42_pass.fastq_rel-abundance.tsv	3	PRMT_FP3_FR_PB_20240807_bc42	NA	NA	NA	NA	5	D6323	0.01	2121.66291877023	True_positives	1	1%	Species
FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP1_FR_PB_20240807_bc40	20	D6323	1e-04	17.2461	True_positives	1	0.01%	Species
FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP1_FR_PB_20240807_bc40	20	D6323	0.001	172.461	True_positives	1	0.1%	Species
FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	ONT	PB	PB1	1	NA	FR	bc40	FP1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP1_FR_PB_20240807_bc40_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP1_FR_PB_20240807_bc40	20	D6323	0.01	1724.61	True_positives	1	1%	Species
FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP2_FR_PB_20240807_bc41	20	D6323	1e-04	16.6665	True_positives	1	0.01%	Species
FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP2_FR_PB_20240807_bc41	20	D6323	0.001	166.665	True_positives	1	0.1%	Species
FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	ONT	PB	PB2	2	NA	FR	bc41	FP2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP2_FR_PB_20240807_bc41_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP2_FR_PB_20240807_bc41	20	D6323	0.01	1666.65	True_positives	1	1%	Species
FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP3_FR_PB_20240807_bc42	20	D6323	1e-04	17.4609	True_positives	1	0.01%	Species
FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP3_FR_PB_20240807_bc42	20	D6323	0.001	174.609	True_positives	1	0.1%	Species
FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	ONT	PB	PB3	3	NA	FR	bc42	FP3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_FP3_FR_PB_20240807_bc42_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_FP3_FR_PB_20240807_bc42	20	D6323	0.01	1746.09	True_positives	1	1%	Species
